artist_id,album_id,album_name,release_date,total_tracks,album_type
4jXfFzeP66Zy67HM2mvIIF,1JUspunKSa2Q3oPvo8559R,Half Moon Bay,1998,10,album
4jXfFzeP66Zy67HM2mvIIF,5JcBkJPIWFx9jClWur21MU,The Complete Bill Evans On Verve,1997-10-07,277,album
4jXfFzeP66Zy67HM2mvIIF,4vYeMYXnUEsrt6fSfFW38v,The Secret Sessions: Recorded At The Village Vanguard (1966-1975) [Live],1996-11-05,104,album
4jXfFzeP66Zy67HM2mvIIF,1CvCOVcmDoqDYdId36N3S4,Consecration I,1996,8,album
4jXfFzeP66Zy67HM2mvIIF,13cuzUoRQDcoTq254MrSPI,Verve Jazz Masters 5: Bill Evans,1994-03-22,13,album
4jXfFzeP66Zy67HM2mvIIF,33ikRaofgYjjaJ5wL9yNcQ,Jazz 'Round Midnight,1993-02-23,12,album
4jXfFzeP66Zy67HM2mvIIF,5VSEJN765v9XrkokqT6o4H,"The Solo Sessions, Vol. 2",1992-01-01,7,album
4jXfFzeP66Zy67HM2mvIIF,3wN6JbsbDx890D4aRAr1nC,Blue In Green,1991,9,album
4jXfFzeP66Zy67HM2mvIIF,4VYrs3MzJ6gwTixnhBXYkP,The Brilliant,1990,8,album
4jXfFzeP66Zy67HM2mvIIF,0IU2VeohKvC350ilkGq6BD,Consecration II,1990,7,album
4jXfFzeP66Zy67HM2mvIIF,0oh1wwf2QIL1iiHdDDX6uP,The Solo Sessions,1989-01-01,6,album
4jXfFzeP66Zy67HM2mvIIF,6Thtq5sXXzQb41zCl5FZVQ,You're Gonna Hear From Me,1988-01-01,9,album
4jXfFzeP66Zy67HM2mvIIF,2kBYhUqDaFOSRAT1Cg8jL5,Jazzhouse,1987-01-01,9,album
4iRZAbYvBqnxrbs6K25aJ7,508nC41vjAQN0nLJGab1Qr,"Live From The Northwest, 1959",2023-11-24,7,album
4iRZAbYvBqnxrbs6K25aJ7,0QGaCbnbeckFbylGFPChmU,Jazz At Oberlin (Live At Oberlin College / 1953),2023-11-10,5,album
4iRZAbYvBqnxrbs6K25aJ7,6I192TSWW4SujAY7sKeWrC,Live,2023-10-30,6,album
4iRZAbYvBqnxrbs6K25aJ7,0JC7QOor1YzjmqGIe4jkxL,Live at Midem 1983,2021-10-01,6,album
4iRZAbYvBqnxrbs6K25aJ7,6VoJDS9rfvOIBktQ6RoEMt,Time Outtakes,2020-12-04,8,album
4iRZAbYvBqnxrbs6K25aJ7,2FeMdTvxLvlp8I6k30wyKj,"Copland: Danzón Cubano - Carter: Concerto for Orchestra - Works by Handy, Brubeck & Austin",2018-11-16,8,album
4iRZAbYvBqnxrbs6K25aJ7,3MCE2X3DI69lNMgtAzQa4V,"Genius of Jazz - The Dave Brubeck Quartet, Vol. 1",2018-06-09,10,album
4iRZAbYvBqnxrbs6K25aJ7,57Qf48qjeIkQAZqeRPWZ9F,All Time Jazz: Live at Carnegie Hall New York,2017-10-13,7,album
4iRZAbYvBqnxrbs6K25aJ7,0yYDs8Mi6yJ1gsMXxd9NlL,"All that Jazz, Vol. 81: The Dave Brubeck Quartet ""Jazz on the Campus"" (Live)",2017-05-26,11,album
4iRZAbYvBqnxrbs6K25aJ7,1BtobnUwFhYp5jl9IXU9vK,"All That Jazz, Vol. 53: ""Jazz Impressions from America to Eurasia"" – The Dave Brubeck Quartet (Remastered 2015)",2016-02-05,15,album
4iRZAbYvBqnxrbs6K25aJ7,42mZxpV7xIM3qRUThZwz4v,Jazz for Cocktails,2013-07-30,19,album
4iRZAbYvBqnxrbs6K25aJ7,4miYZfJKUl5jVHfkvWEkRy,Brubeck's Best,2013-07-30,15,album
4iRZAbYvBqnxrbs6K25aJ7,0jhsXAGVURDxEvUpGzY0ak,Their Last Time Out,2011-10-28,15,album
4iRZAbYvBqnxrbs6K25aJ7,2jwnsL3whqajhZGZLie79m,"Live in Essen, Grugahalle, 1960",2010-11-26,12,album
4iRZAbYvBqnxrbs6K25aJ7,53SFifAdv6qjbGIo2fUp4d,Jazz At Oberlin (OJC Remaster),2010-01-01,5,album
4iRZAbYvBqnxrbs6K25aJ7,02AJCmcYbbaEJ3fJmAIquQ,Brubeck Meets Bach (Live),2007-06-24,19,album
4iRZAbYvBqnxrbs6K25aJ7,3bK5x8C2tadLPbYTRRn6Xd,"London Flat, London Sharp",2005-05-24,10,album
4iRZAbYvBqnxrbs6K25aJ7,5OdBrhXuFd9F0tzQHBdQkl,"Park Avenue South (Live At Starbucks, New York City, NY / July 10-11, 2002)",2003-03-25,10,album
4iRZAbYvBqnxrbs6K25aJ7,6h9mg85Ynp4KxGviWAMhnj,Sony Jazz Trios,2001-10-28,38,album
4iRZAbYvBqnxrbs6K25aJ7,1ONJSBoBQsmimbvtKUEIRb,The Crossing,2001-10-23,9,album
4iRZAbYvBqnxrbs6K25aJ7,3Tdu0fmdAujXArKjSOoDjO,Double Live From The USA & UK,2001-02-27,17,album
4iRZAbYvBqnxrbs6K25aJ7,4m9mPIbrkPjlvIkyP1ye4T,So What's New?,1998-04-01,11,album
4iRZAbYvBqnxrbs6K25aJ7,4WWZfBBIPeaWGEZl29TP1i,"Dave Brubeck: To Hope! A Celebration (Live at the Washington National Cathedral, Washington, D.C. / June 12, 1995)",1996-07-01,15,album
4iRZAbYvBqnxrbs6K25aJ7,0r18kmzBfQX0ybPY9nsIO4,Once When I Was Very Young,1992,11,album
4iRZAbYvBqnxrbs6K25aJ7,3mjhty9NJpFD4WuAHHZ9x4,The Dave Brubeck Quartet Featuring Paul Desmond In Concert,1991-01-01,9,album
4iRZAbYvBqnxrbs6K25aJ7,4OkHrPN3C49guyIGosARyS,New Wine,1990,7,album
4iRZAbYvBqnxrbs6K25aJ7,6ewqeY37tjeTh457wUnUPu,"The Great Concerts...Amsterdam, Copenhagen, Carnegie Hall",1988-05-22,9,album
4iRZAbYvBqnxrbs6K25aJ7,7t0ixwcxppL8KOnQ5Mfvop,Music From Leonard Bernstein'S 'West Side Story' And 'Wonderful Town',1987-02-03,9,album
4iRZAbYvBqnxrbs6K25aJ7,7vezEvdNjQcSFYJWzZqt0k,Reflections,1986-01-01,8,album
4iRZAbYvBqnxrbs6K25aJ7,5RqJcHJIrbis2DvO490Z4j,"Concord On A Summer Night (Live At The Concord Pavillion, Concord, CA / August 8, 1982)",1982-10-31,5,album
4iRZAbYvBqnxrbs6K25aJ7,1zjtMS9M1eGoY7KyMW71qf,Paper Moon,1982-01-01,7,album
4iRZAbYvBqnxrbs6K25aJ7,7dyXvcHFHejgIfUgZGMD1j,25th Anniversary Reunion,1976-01-01,6,album
4iRZAbYvBqnxrbs6K25aJ7,2gBK1vHnSrB5TX1NBYcFTP,Festival de Jazz du Juan-les-Pins (Live 1967),1967-10-21,9,album
4iRZAbYvBqnxrbs6K25aJ7,5Mn4vBL5JZQnYpjOUU5Rz9,Anything Goes!,1967,8,album
4iRZAbYvBqnxrbs6K25aJ7,5EzgUCV2xSuTgy7Q1DgL9k,My Favorite Things,1966,8,album
4iRZAbYvBqnxrbs6K25aJ7,1qQlEt5qqAY9NT9Mg74Un6,Time Changes,1964,7,album
4iRZAbYvBqnxrbs6K25aJ7,7tOQ0wZyrxr2fqWTO6n8M7,Jazz Impressions Of Japan,1964,8,album
4iRZAbYvBqnxrbs6K25aJ7,4My0KPjdtzCUfFjToOCiPh,At Carnegie Hall,1963,12,album
4iRZAbYvBqnxrbs6K25aJ7,4ueiBhOqjVg8pnjQP5xWMd,Countdown: Time In Outer Space,1962,12,album
4iRZAbYvBqnxrbs6K25aJ7,0eMXd1VtCXCkuGWn9JjRDT,Time Further Out,1961,11,album
4iRZAbYvBqnxrbs6K25aJ7,2Y2y0C2KpgcvjI4fm0wr20,Near-Myth,1961,10,album
4iRZAbYvBqnxrbs6K25aJ7,4jEfuEYJ34e3N8AHccUJ7u,Time Out,1959,7,album
4iRZAbYvBqnxrbs6K25aJ7,4ONOusKmRnc5FtQ5EXw95w,Gone With The Wind,1959,9,album
4iRZAbYvBqnxrbs6K25aJ7,22RZ99SsB31UEYyTqzcGOF,Dave Digs Disney,1957-01-01,8,album
4iRZAbYvBqnxrbs6K25aJ7,2tMOcsK6iRiMGn7DLuAG49,Jazz: Red Hot And Cool,1955,9,album
4iRZAbYvBqnxrbs6K25aJ7,5LZkf6hrPnIwg7H6TlHG2C,Jazz Goes To College,1954,7,album
4iRZAbYvBqnxrbs6K25aJ7,0YPIG40Poghk0AJ5Ougrcm,"Jazz At The College Of The Pacific, Vol. 2",1952-11-30,8,album
4iRZAbYvBqnxrbs6K25aJ7,4MrTaMxcpZtRLeRuYqp8RU,Basin Street Blues [single],2023-10-27,1,single
4iRZAbYvBqnxrbs6K25aJ7,11t9aK73nL3GVPgBI2LjuT,When The Saints Go Marching In [single],2023-10-13,1,single
4iRZAbYvBqnxrbs6K25aJ7,3lfTDDWKADavPLcNIoUBCM,Noir Et Bleu (Live Quebec '90),2023-07-06,6,single
3rxeQlsv0Sc2nyYaZ5W71T,6SXEmMx3SlUvUDqglf23FT,City Nights,2024-12-20,60,album
3rxeQlsv0Sc2nyYaZ5W71T,3m8bBFXdYcflYWPZuHZpp9,In Paris - The complete 1955-1956 Barclay sessions,2024-11-01,91,album
3rxeQlsv0Sc2nyYaZ5W71T,2OZOhvyC7tRrRVb87jCgtA,Round Midnight 79 (2024 Remastered Version),2024-09-27,12,album
3rxeQlsv0Sc2nyYaZ5W71T,0pc3SCF7IIhPkp0xYoRauq,In Perfect Harmony: The Lost Album,2024-04-26,11,album
3rxeQlsv0Sc2nyYaZ5W71T,01FwpQP88PwU2y2LZATUQc,Signature,2024-04-05,5,album
3rxeQlsv0Sc2nyYaZ5W71T,33TqkVE65HYC8tZsP6JSfK,On Riverside: Chet Baker,2023-12-04,15,album
3rxeQlsv0Sc2nyYaZ5W71T,6ixxTaomYhDBVdm6A4qmKo,Chet on Poetry,2023-10-20,8,album
3rxeQlsv0Sc2nyYaZ5W71T,6qOPsJFKVjSc78dPvvKfC2,'Round Midnight (Live In Cologne),2023-06-09,5,album
3rxeQlsv0Sc2nyYaZ5W71T,6AO97gNTBCCwW0ADB9BuhG,Blue Room: The 1979 Vara Studio Sessions in Holland,2023-04-28,11,album
3rxeQlsv0Sc2nyYaZ5W71T,0KoYmJEWsOq1kJ6Z6eSQ1r,At Capolinea (Remastered),2023-03-17,6,album
3rxeQlsv0Sc2nyYaZ5W71T,0Vq39Tvf8QDZ3aO6H7pRVE,Conception (Live In Paris),2022-12-16,3,album
3rxeQlsv0Sc2nyYaZ5W71T,64oKnsbQfhkpmjACvSvKUM,Welcome Back,2022-11-18,9,album
3rxeQlsv0Sc2nyYaZ5W71T,4L7xqXFuWl7n8Un3Cll7iB,Live From Paris,2022-05-27,6,album
3rxeQlsv0Sc2nyYaZ5W71T,06L0hcjyTaCdHFcKOHHuzn,Tune Up (Live In Paris),2022-05-05,3,album
3rxeQlsv0Sc2nyYaZ5W71T,33zLbqwLi47P6aASJnYNRZ,Night Bird (Live In Paris),2022-04-04,3,album
3rxeQlsv0Sc2nyYaZ5W71T,70g8IB8KtHwO7RyeEAUjJZ,Intimacy,2022-03-21,8,album
3rxeQlsv0Sc2nyYaZ5W71T,4ZdAmHiOPchepAab6jksEo,Live In Milan,2022-01-17,8,album
3rxeQlsv0Sc2nyYaZ5W71T,4R3CM1E0eEgn4RVAz7ve64,Late Night Jazz (Deluxe Edition),2022-01-14,16,album
3rxeQlsv0Sc2nyYaZ5W71T,4S5y15cGlibT2RDWVdKHZi,Hazy Hugs,2021-05-19,10,album
3rxeQlsv0Sc2nyYaZ5W71T,2589rTLkK1dIoC72z5cS1t,Quintet Sessions 1979,2020-11-13,8,album
3rxeQlsv0Sc2nyYaZ5W71T,2qg3DiIORTuORA1AI6nuCY,Salt Peanuts,2020-10-23,9,album
3rxeQlsv0Sc2nyYaZ5W71T,6NxBh0rm9smt55pOLluK8C,The Legendary Riverside Albums,2019-11-22,39,album
3rxeQlsv0Sc2nyYaZ5W71T,1wXiZcjOj0oUX4rJqUiOQl,Ballads For Two,2018-11-09,9,album
3rxeQlsv0Sc2nyYaZ5W71T,5RLWN5witv7DE0oOhk6yD3,Chet Baker Live in London Volume II,2018-08-10,10,album
3rxeQlsv0Sc2nyYaZ5W71T,5la8CimEsswNHzscNLWJzy,"Live, 1975",2018-01-06,17,album
3rxeQlsv0Sc2nyYaZ5W71T,26vG1WiNOhGXPy5MTxLIgy,"All That Jazz, Vol. 94: Chet Baker & Friends (Remastered 2017)",2017-12-01,10,album
3rxeQlsv0Sc2nyYaZ5W71T,2YoqQk56uKNNd9Pol3uoKy,"At Onkel Pö´s Carnegie Hall, Hamburg 1979 (Live)",2017-03-17,5,album
3rxeQlsv0Sc2nyYaZ5W71T,061XhNlyeoFZSFWu3Yweec,Love For Sale (Live at The Rising Sun Celebrity Jazz Club),2016-11-25,7,album
3rxeQlsv0Sc2nyYaZ5W71T,1ty6r0go9kLILeFKDxfxN4,Live in London,2016-10-28,10,album
3rxeQlsv0Sc2nyYaZ5W71T,6nA4Hkmyu4y3p77kkJYNzZ,Lost Tapes: Early Chet,2016-07-29,14,album
3rxeQlsv0Sc2nyYaZ5W71T,69A9LbON0WXQuybhz8YcVC,BD Music & Cabu Present Chet Baker,2012-09-25,34,album
3rxeQlsv0Sc2nyYaZ5W71T,65zkV2jjroxi3mwOEddvDJ,In New York [Original Jazz Classics Remasters],2011-01-01,7,album
3rxeQlsv0Sc2nyYaZ5W71T,4a496EqOjIIB2GO7wrVgJY,Telemark Blue,2010-10-12,15,album
3rxeQlsv0Sc2nyYaZ5W71T,05GsIfSvuy3bSY5EodA0Cc,Chet Baker Sings: It Could Happen To You [Original Jazz Classics Remasters] (OJC Remaster),2010-01-01,14,album
3rxeQlsv0Sc2nyYaZ5W71T,3KQYpV3xeDYO0f3saoPzUJ,The Mellow Sound Of Chet Baker,2009-01-01,17,album
3rxeQlsv0Sc2nyYaZ5W71T,0whq7qknr3srbyrfSwSj6L,Essential Standards,2009-01-01,12,album
3rxeQlsv0Sc2nyYaZ5W71T,6LQ3MTMKNBc58iOB92nagd,Jazz Profiles,2008-06-27,10,album
3rxeQlsv0Sc2nyYaZ5W71T,0MwlRL1khfBvBwpVmKOLFK,Tenderly (Jazz Club),2008-01-01,15,album
3rxeQlsv0Sc2nyYaZ5W71T,6393j5K9Yg1jbVeJQZkA3F,Chet Baker Meets Enrico Pieranunzi,2008-01-01,6,album
3rxeQlsv0Sc2nyYaZ5W71T,2pMfJfe77NAzYbHkLxAFkH,The Tentet 1953 / The Collaborations 1957,2008,20,album
3rxeQlsv0Sc2nyYaZ5W71T,3BNz8i5jx6yfzhKQ9ZhV4J,Original Sessions 1952-1953,2008,51,album
3rxeQlsv0Sc2nyYaZ5W71T,1MlU3WEMLbxw9d4B08AptQ,Chet (Keepnews Collection),2007-01-01,10,album
3rxeQlsv0Sc2nyYaZ5W71T,3yoVX61X8W1cv75AgptSuw,The Collection,2006-01-01,14,album
3rxeQlsv0Sc2nyYaZ5W71T,6yMw4xOPSnjJF3gt1Kcr5S,Riverside Profiles: Chet Baker,2006-01-01,11,album
3rxeQlsv0Sc2nyYaZ5W71T,3jQuxFEqWFodjerF11Mq1y,Plays For Lovers,2006-01-01,11,album
3rxeQlsv0Sc2nyYaZ5W71T,7MrBKBzpfTo6ArLvzh6AUR,The Very Best,2004-01-01,12,album
3rxeQlsv0Sc2nyYaZ5W71T,6f9BMn4TRFJGV7A1XIB8Bh,Each Day Is Valentine's Day,2004-01-01,12,album
3rxeQlsv0Sc2nyYaZ5W71T,0B091u4NksUhGkql0oRF6u,Chet Baker Sextet,2004-01-01,12,album
3rxeQlsv0Sc2nyYaZ5W71T,6d3ao2ZF2tHuGIGT5YC3gy,Chet Baker Big Band (Reissue),2004-01-01,10,album
3rxeQlsv0Sc2nyYaZ5W71T,399XaHr9W0FsuAB0sOWWWD,Candy,2004-01-01,9,album
6tzN9Ew9w6JB0UQr8culs1,31nctLaMUPGYj0L5ronaGk,Blue at the Roots,2013-01-03,9,album
6tzN9Ew9w6JB0UQr8culs1,5WjCK6GBhR1j25WXQGQXQa,The San Diego Concert 1954 & Complete Studio Sessions 1955-1956,2011-05-01,37,album
6tzN9Ew9w6JB0UQr8culs1,5N4HiMDYA2WLeB3V00aaKB,It's All About Jazz,2009-07-21,13,album
6tzN9Ew9w6JB0UQr8culs1,19sMhA6V3SvgoaIEpst5uI,"Modern Jazz- The World's Greatest Jazz Collection, Vol. 24",2008-01-09,8,album
6tzN9Ew9w6JB0UQr8culs1,29dq5iSKEDPJJ9vIdsO9AZ,Presenting The Gerry Mulligan Sextet,2006-01-20,8,album
6tzN9Ew9w6JB0UQr8culs1,0dzjO6r6gdz44OuWyZ7HBV,Mainstream Of Jazz,1986-01-01,10,album
6tzN9Ew9w6JB0UQr8culs1,1uJ9OJIgmgj4ta8xjq9nEJ,Night Lights (Expanded Edition),1963-01-01,7,album
6tzN9Ew9w6JB0UQr8culs1,52A8U2TeGb5u9NeXNSTs4Y,Presenting The Gerry Mulligan Sextet,1955-01-01,8,album
5ZATfKurLqflrBhv2FLht5,4yRXBx6vmmhNjGhHM5wt79,New Faces New Sounds,2018-03-02,8,album
5ZATfKurLqflrBhv2FLht5,7arKDl904BCvvMbUPaxVmq,Horace Silver & the Jazz Messengers,2018-03-02,8,album
5ZATfKurLqflrBhv2FLht5,2DZY9GijXxPE4DVgwrwP9Y,Four Classic Albums (New Faces New Sounds / Horace Silver & the Jazz Messengers / Horace-Scope / The Tokyo Blues) (Digitally Remastered),2018-03-02,28,album
5ZATfKurLqflrBhv2FLht5,6bKZ9wcPJFc1pslJNreUWn,Jazz Inspiration,2012-01-01,13,album
5ZATfKurLqflrBhv2FLht5,5Dv1TQLSP6dipg87qpI8pc,The Tokyo Blues (Remastered),2009-01-01,5,album
5ZATfKurLqflrBhv2FLht5,2kJDQ8OaEInm5FJRkczmNe,You Gotta Take A Little Love,2007-01-01,7,album
5ZATfKurLqflrBhv2FLht5,1mn21XVHxRWht23oSG4pcA,Live At Newport '58,2007-01-01,5,album
5ZATfKurLqflrBhv2FLht5,4Cu57f0WkNAOERhiCxGSSo,Horace Silver Trio,2007-01-01,16,album
5ZATfKurLqflrBhv2FLht5,78u0bxRl1UH6Pz6dWmEXDp,Music For Lovers,2005-01-24,10,album
5ZATfKurLqflrBhv2FLht5,062MEFuEQ3blyzREbksraD,The United States Of Minds,2004-10-05,28,album
5ZATfKurLqflrBhv2FLht5,4xuegUilqM4eMcAH9FdxRR,The Very Best,2004-01-01,8,album
5ZATfKurLqflrBhv2FLht5,1gryuLyN2QvKQOpEPMTwBC,Serenade To A Soul Sister,2004-01-01,6,album
5ZATfKurLqflrBhv2FLht5,6ChBNNT405wL5eQz8be9Q9,Horace Silver And The Jazz Messengers,2004-01-01,8,album
5ZATfKurLqflrBhv2FLht5,7qaTLsGB0H8AJPvUs98CcO,The Stylings Of Silver (The Rudy Van Gelder Edition),2002-01-01,6,album
5ZATfKurLqflrBhv2FLht5,1jSn14NPxq3RfopCPluTyp,In Pursuit Of The 27th Man,2002-01-01,7,album
5ZATfKurLqflrBhv2FLht5,2p4ipY0YJS0JSDuc1uamxE,Six Pieces Of Silver,2000-01-01,10,album
5ZATfKurLqflrBhv2FLht5,4LEnATSqKeANOJ0mLUAuCE,Song For My Father,1999-01-01,10,album
5ZATfKurLqflrBhv2FLht5,1ZI7yRmF7B49abfs6GYHax,Jazz ... Has ... A Sense Of Humor,1999-01-01,9,album
5ZATfKurLqflrBhv2FLht5,2yjs1MxTiDffQ1VGY9ilJc,Blowin' The Blues Away,1999-01-01,8,album
5ZATfKurLqflrBhv2FLht5,2lypMw4mCjdEFSC19FUu0y,A Prescription For The Blues,1997-01-01,9,album
5ZATfKurLqflrBhv2FLht5,4yC3YQ7yrNEzLM9fVvrc6F,The Hardbop Grandpop,1996-01-01,10,album
5ZATfKurLqflrBhv2FLht5,4XzAcKhLhFo6jXJzQMbu9v,Pencil Packin' Papa,1994-05-31,10,album
5ZATfKurLqflrBhv2FLht5,51lg0xjsMqrQn59Td2urYG,It's Got To Be Funky,1993-06-08,12,album
5ZATfKurLqflrBhv2FLht5,1ova3sOrIf9V2s076VCZ9w,The Jody Grind,1991-01-01,6,album
5ZATfKurLqflrBhv2FLht5,5fy4rxCz9rIRVuU3HZgK5B,Horace - Scope,1990,7,album
5ZATfKurLqflrBhv2FLht5,3yGcHzdskfjL8p0Zlx9uTH,Horace Silver Trio (Remastered / Rudy Van Gelder Edition),1989-01-01,16,album
5ZATfKurLqflrBhv2FLht5,1uuQnWV1G4H4I2qk1XPnZu,Silver 'N Strings Play The Music Of The Spheres,1980-01-01,17,album
5ZATfKurLqflrBhv2FLht5,1OFkdxR9N6lBxNyx5lJSCd,Silver 'N Percussion,1978-01-01,6,album
5ZATfKurLqflrBhv2FLht5,65qXOY9DsvSzRRxTF6o56I,Silver 'N Voices,1977-01-01,8,album
5ZATfKurLqflrBhv2FLht5,7wYipHeTZIIGHZMb4ikhPz,Silver 'N Wood,1976-01-01,8,album
5ZATfKurLqflrBhv2FLht5,5ldUPXu3D1G2A3Tgn39mZY,Silver 'N Brass,1975-01-01,6,album
5ZATfKurLqflrBhv2FLht5,6qkOJlPfAdb01Oe1w09zGg,Total Response (The United States Of Mind / Phase 2),1972-04-01,9,album
5ZATfKurLqflrBhv2FLht5,1WQUIpkJL5AbQlG2xGIHet,The Best of Horace Silver,1969-01-20,6,album
5ZATfKurLqflrBhv2FLht5,6CPk8vCQBxUtcPBQgnVvJv,Doin' The Thing: The Horace Silver Quintet At The Village Gate (Remastered 2006/Rudy Van Gelder Edition),1961-08-01,6,album
5ZATfKurLqflrBhv2FLht5,31sVfWzEPwvS8c5vdUP5y7,Silver's Blue,1956,7,album
5ZATfKurLqflrBhv2FLht5,7LFUAERhh4tNtxTUoI67hY,Open Within My Mind (Live New York City '72),2023-09-01,5,single
5ZATfKurLqflrBhv2FLht5,6PRTM8kuvziMTwpJklbJDm,Prediger Blues (Live Berlin '68),2023-03-16,4,single
4L9xEztn5PKQIO5WnI5W3u,3x7bYvfE6CDwnpS9AAHfxz,The Art Of Farmer: Classic Albums 1953-55,2024-01-12,32,album
4L9xEztn5PKQIO5WnI5W3u,5Y4q5WsZA1ixm7cCXhJkMh,Take To The Sky (Live Graz '73),2024-01-01,10,album
4L9xEztn5PKQIO5WnI5W3u,0crly0zRJFoj2qTZ1AZM96,Four Classic Albums (Meet the Jazztet / At Birdhouse / Here and Now / Another Git Together) (2023 Digitally Remastered),2023-11-03,30,album
4L9xEztn5PKQIO5WnI5W3u,1OsqPW6DSXZQJOvj6bGKH2,Four Classic Albums (When Farmer Met Gryce / Last Night When We Were Young / Farmers Market / Art) (2023 Digitally Remastered),2023-09-08,31,album
4L9xEztn5PKQIO5WnI5W3u,79FqEa0Aod8fE6cdcDDu4x,Django,2023-06-21,10,album
4L9xEztn5PKQIO5WnI5W3u,5we3xfwBU5w4uDbUiAG1mw,Beware,2022-11-10,14,album
4L9xEztn5PKQIO5WnI5W3u,5jqtLFPBmBMOLqbEO0g2gM,The Windmills Of Your Mind,2022-08-17,11,album
4L9xEztn5PKQIO5WnI5W3u,2LZU5NcnXCka6RvrMy9NwX,Modern Art,2021-12-06,12,album
4L9xEztn5PKQIO5WnI5W3u,1FAttQOlAoYM6gRrxprWD7,Lucky You,2021-10-28,15,album
4L9xEztn5PKQIO5WnI5W3u,62Wtts6bGGnLxdwtMaKIz8,"Milestones of Legends Jazz Trumpets, Vol.6",2021-10-01,14,album
4L9xEztn5PKQIO5WnI5W3u,29jg1vRXjMZjxoWvhriXNg,Shabozz (feat. Gigi Gryce),2021-08-18,6,album
4L9xEztn5PKQIO5WnI5W3u,3DtHu8o5nNSOawCFVNPsDB,Golden Selection (Remastered),2021-06-18,56,album
4L9xEztn5PKQIO5WnI5W3u,5NHH6ylS0OMcgIIy8U9EF5,"The Complete Jazztet Sessions, Vol. 1",2021-04-16,29,album
4L9xEztn5PKQIO5WnI5W3u,6Y8uP2cdq0fWDx9SkqosLg,Art for Art's Sake,2021-02-11,14,album
4L9xEztn5PKQIO5WnI5W3u,55vSxuVfwPR74jwFn9xRgr,Farmer's Market,2021-01-06,6,album
4L9xEztn5PKQIO5WnI5W3u,64oz3IFXLeGkSn2i7AhMS6,Ron Carter & Art Farmer: Live At Sweet Basil,2021,6,album
4L9xEztn5PKQIO5WnI5W3u,60cpPC7Rock6S0x1vtdKMe,Out of the Past - Art at the Turn of the Sixties,2020-11-05,9,album
4L9xEztn5PKQIO5WnI5W3u,0cepJ26xdHZoSHSqpz87W2,My Mood and my Selections,2020-10-10,9,album
4L9xEztn5PKQIO5WnI5W3u,3dzZiRjNFFcAC5mxmhR8MR,Montreal Jazz Fest '87 (CBOF Broadcast),2020-09-15,10,album
4L9xEztn5PKQIO5WnI5W3u,4H0gvl9BjdCAufg8LlHfrV,Jubilation,2019-09-20,7,album
4L9xEztn5PKQIO5WnI5W3u,7ArmE0cnA0Thm0Vzbi3evD,Emerging,2019-04-25,19,album
4L9xEztn5PKQIO5WnI5W3u,7mUcikIxDwkVchJr2WBfI2,The Touch,2018-09-12,22,album
4L9xEztn5PKQIO5WnI5W3u,3rqvvuQIrsDApIqGRIqviO,"All That Jazz, Vol. 104: For Art's Sake – The Art of Art Farmer",2018-07-20,16,album
4L9xEztn5PKQIO5WnI5W3u,7p0KcllF887XFMrO8xLVnG,Homecoming,2017-11-03,5,album
4L9xEztn5PKQIO5WnI5W3u,6tT3Ck5fIvZN2dRmkunsVU,Jazz,2016-09-04,44,album
4L9xEztn5PKQIO5WnI5W3u,5mdDfeH7pHlU7YI0iUZe4I,My Blue Heaven,2016-05-06,5,album
4L9xEztn5PKQIO5WnI5W3u,4D9k7gzNi90lDpLMrKsgJP,Darn That Dream,2016-04-06,12,album
4L9xEztn5PKQIO5WnI5W3u,61j9x2UdQhUwxv37UlTJQs,Blue Room (Live),2016-04-06,12,album
4L9xEztn5PKQIO5WnI5W3u,0UPNTnNXeVXsp36fc36jQ3,Patting,2015-12-03,8,album
4L9xEztn5PKQIO5WnI5W3u,0TnEQGoH9e6RXKGU4ClOC1,The Old Wild Shadow,2015-09-11,20,album
4L9xEztn5PKQIO5WnI5W3u,3J9LUb2lgobyhjyV2HfPyL,A Summer Sky Shines,2015-08-07,20,album
4L9xEztn5PKQIO5WnI5W3u,3YTBxCQPGxHFf8FrBD5Y0X,Tonight in Time,2015-07-03,20,album
4L9xEztn5PKQIO5WnI5W3u,0YXWIHfefQoCI0qzsz5GJ8,Your Music Around Me,2015-06-05,20,album
4L9xEztn5PKQIO5WnI5W3u,4udSBGpVXKO2k7wnTNqE6a,Soft Shoe,2015-05-07,20,album
4L9xEztn5PKQIO5WnI5W3u,7fEAlDRMIT5SOHHFzC2uKE,Confab in Tempo,2015-04-15,20,album
4L9xEztn5PKQIO5WnI5W3u,1PlGs9ZW0gzk3JMOx90R1r,Wisteria,2015-02-15,20,album
4L9xEztn5PKQIO5WnI5W3u,2Y5fc1vmXjvNKbV2AVJCxO,Jazz for a Lazy Day,2015-02-01,16,album
4L9xEztn5PKQIO5WnI5W3u,23zcqpmcwy8OUqeYiZq0f4,Social Call,2015-01-31,20,album
4L9xEztn5PKQIO5WnI5W3u,6UgjC1LlsGvp8h2TiYSjIm,Alone Together,2015-01-16,20,album
4L9xEztn5PKQIO5WnI5W3u,3BmzxfZSqoCgRk6M3kb28e,Evening in Casablanca,2014-12-22,20,album
4L9xEztn5PKQIO5WnI5W3u,4QFAN8wfV45IleBFn82GxF,I'll Take Romance,2014-11-29,20,album
