artist_id,track_id,track_name,album_name,release_date,popularity,duration_ms,preview_url,spotify_url
5bepW5vcdRzheNc0F8lHJ5,4B8vve5fx3Uwr3a2be5hsJ,Outubro,Milton + esperanza,2024-08-09,32,317520,,https://open.spotify.com/track/4B8vve5fx3Uwr3a2be5hsJ
5bepW5vcdRzheNc0F8lHJ5,7tQESAjUFNA4vi6xVOTjoQ,Why We Speak [Feat. Q-Tip & Esperanza Spalding],Black Radio III,2022-02-25,34,379213,,https://open.spotify.com/track/7tQESAjUFNA4vi6xVOTjoQ
5bepW5vcdRzheNc0F8lHJ5,1cPqIlKo0WoN0hNE13lwIs,Cais,Milton + esperanza,2024-08-09,33,221160,,https://open.spotify.com/track/1cPqIlKo0WoN0hNE13lwIs
5cM1PvItlR21WUyBnsdMcn,1G3T5V2s3fKF0jhSjr2ZjQ,From My Heart And My Soul (feat. Tarriona Tank Ball & Phoelix),Dinner Party: Dessert,2020-10-09,60,152113,,https://open.spotify.com/track/1G3T5V2s3fKF0jhSjr2ZjQ
5cM1PvItlR21WUyBnsdMcn,47v4uUtj5AukJmCbMq4Kry,Freeze Tag (feat. Phoelix),Dinner Party,2020-07-10,53,191936,,https://open.spotify.com/track/47v4uUtj5AukJmCbMq4Kry
5cM1PvItlR21WUyBnsdMcn,1GmIFHYT3N2V3G0MoYhEil,Melt Session #1 [Feat. Robert Glasper],Melt My Eyez See Your Future,2022-03-25,52,241240,,https://open.spotify.com/track/1GmIFHYT3N2V3G0MoYhEil
5cM1PvItlR21WUyBnsdMcn,59MIBKUD1FSQvettQGHpSz,Joy To The World (feat. Alex Isley),In December,2024-11-01,51,327906,,https://open.spotify.com/track/59MIBKUD1FSQvettQGHpSz
5cM1PvItlR21WUyBnsdMcn,7e0j6jReCfN5KJkDNLHyHQ,Afro Blue,Black Radio,2012-02-24,49,307626,,https://open.spotify.com/track/7e0j6jReCfN5KJkDNLHyHQ
5cM1PvItlR21WUyBnsdMcn,3Czw867MbvBiyEd1QCvjmq,From My Heart and My Soul (feat. Phoelix),Dinner Party,2020-07-10,47,150496,,https://open.spotify.com/track/3Czw867MbvBiyEd1QCvjmq
5cM1PvItlR21WUyBnsdMcn,4i8AsLFPCFip6SbEDOFvYq,Better Than I Imagined [Feat. H.E.R. & Meshell Ndegeocello],Black Radio III,2022-02-25,40,291613,,https://open.spotify.com/track/4i8AsLFPCFip6SbEDOFvYq
5cM1PvItlR21WUyBnsdMcn,3B5ThZXjhniuy1dh92SUpV,Afro Blue - 9th Wonder's Blue Light Basement Remix,Black Radio (Deluxe Edition),2022-11-11,40,307440,,https://open.spotify.com/track/3B5ThZXjhniuy1dh92SUpV
5cM1PvItlR21WUyBnsdMcn,6h7jn2jE2EqJadOkDXsDJh,Sleepless Nights (feat. Phoelix),Dinner Party,2020-07-10,45,179226,,https://open.spotify.com/track/6h7jn2jE2EqJadOkDXsDJh
5cM1PvItlR21WUyBnsdMcn,3FKBmeJkKpyRrbXtZ6JBkZ,Therapy pt. 2 [Feat. Mac Miller],Black Radio III (Supreme Edition),2022-10-14,38,202225,,https://open.spotify.com/track/3FKBmeJkKpyRrbXtZ6JBkZ
6HQYnRM4OzToCYPpVBInuU,1G3T5V2s3fKF0jhSjr2ZjQ,From My Heart And My Soul (feat. Tarriona Tank Ball & Phoelix),Dinner Party: Dessert,2020-10-09,60,152113,,https://open.spotify.com/track/1G3T5V2s3fKF0jhSjr2ZjQ
6HQYnRM4OzToCYPpVBInuU,47v4uUtj5AukJmCbMq4Kry,Freeze Tag (feat. Phoelix),Dinner Party,2020-07-10,53,191936,,https://open.spotify.com/track/47v4uUtj5AukJmCbMq4Kry
6HQYnRM4OzToCYPpVBInuU,61wsDs3Dbb11h1m2tw9eMZ,No Excuses (feat. Ludwig Göransson & Kamasi Washington),Bando Stone and The New World,2024-07-19,51,443205,,https://open.spotify.com/track/61wsDs3Dbb11h1m2tw9eMZ
6HQYnRM4OzToCYPpVBInuU,3Czw867MbvBiyEd1QCvjmq,From My Heart and My Soul (feat. Phoelix),Dinner Party,2020-07-10,47,150496,,https://open.spotify.com/track/3Czw867MbvBiyEd1QCvjmq
6HQYnRM4OzToCYPpVBInuU,6WzTc2F3x6kJ4jJC2Fasqt,Song For Fraser,Becoming (Music from the Netflix Original Documentary),2020-05-15,46,140004,,https://open.spotify.com/track/6WzTc2F3x6kJ4jJC2Fasqt
6HQYnRM4OzToCYPpVBInuU,6h7jn2jE2EqJadOkDXsDJh,Sleepless Nights (feat. Phoelix),Dinner Party,2020-07-10,45,179226,,https://open.spotify.com/track/6h7jn2jE2EqJadOkDXsDJh
6HQYnRM4OzToCYPpVBInuU,4bZ7AZNl13T2t5VI6Dzn1m,Love You Bad (feat. Malaya & Phoelix),Dinner Party: Dessert,2020-10-09,45,135160,,https://open.spotify.com/track/4bZ7AZNl13T2t5VI6Dzn1m
6HQYnRM4OzToCYPpVBInuU,6lQyCgVnSxnOssgLIOZItN,wanted,ceremonial contrafact (empathogen deluxe),2024-09-27,44,159200,,https://open.spotify.com/track/6lQyCgVnSxnOssgLIOZItN
6HQYnRM4OzToCYPpVBInuU,1ux778Ljln0QEitz2fB4PH,First Responders,Dinner Party,2020-07-10,43,289583,,https://open.spotify.com/track/1ux778Ljln0QEitz2fB4PH
6HQYnRM4OzToCYPpVBInuU,42HCaQAAihJZBY12wIZvyR,Street Fighter Mas,Heaven and Earth,2018-06-22,39,358151,,https://open.spotify.com/track/42HCaQAAihJZBY12wIZvyR
2q37Nw8NND2z1T1KU5XVfn,7G9VsVr1m6YzaJgHyRgz4y,Isadora,Yesterday You Said Tomorrow,2010-01-01,35,373880,,https://open.spotify.com/track/7G9VsVr1m6YzaJgHyRgz4y
2q37Nw8NND2z1T1KU5XVfn,5ZXpqQEyGjhzy6n6wgzF7e,No Love,Diaspora,2017-06-23,30,370057,,https://open.spotify.com/track/5ZXpqQEyGjhzy6n6wgzF7e
2q37Nw8NND2z1T1KU5XVfn,5UTIqKRaM1PaZ0K153R2I1,Phases,Ruler Rebel,2017-03-31,26,255179,,https://open.spotify.com/track/5UTIqKRaM1PaZ0K153R2I1
2q37Nw8NND2z1T1KU5XVfn,71tQB5sKtc7bImFPxQTjz0,The Eraser,Yesterday You Said Tomorrow,2010-01-01,24,325866,,https://open.spotify.com/track/71tQB5sKtc7bImFPxQTjz0
2q37Nw8NND2z1T1KU5XVfn,2vz8hdT8tywDdq4z8uBVi0,Ruler Rebel [X. aTunde Adjuah Remix],The Emancipation Procrastination,2017-10-20,24,353696,,https://open.spotify.com/track/2vz8hdT8tywDdq4z8uBVi0
2q37Nw8NND2z1T1KU5XVfn,5LF246Vvt0uZgIcZ1Pj7mq,So What,Rewind That,2006-01-01,23,244933,,https://open.spotify.com/track/5LF246Vvt0uZgIcZ1Pj7mq
2q37Nw8NND2z1T1KU5XVfn,55CTTZPeFsk2PDVs30R85b,New Orleanian Love Song,Ruler Rebel,2017-03-31,23,153472,,https://open.spotify.com/track/55CTTZPeFsk2PDVs30R85b
2q37Nw8NND2z1T1KU5XVfn,6fW4xXsoUnUvm11CnqGHXu,The Reckoning,Ruler Rebel,2017-03-31,23,196314,,https://open.spotify.com/track/6fW4xXsoUnUvm11CnqGHXu
2q37Nw8NND2z1T1KU5XVfn,0GdpNrAXxfPzO8bNVGBbBF,The Emancipation Procrastination,The Emancipation Procrastination,2017-10-20,23,385343,,https://open.spotify.com/track/0GdpNrAXxfPzO8bNVGBbBF
2q37Nw8NND2z1T1KU5XVfn,3YbN2tZoOiQDimuoNI7Wj5,The Walk,Diaspora,2017-06-23,21,319352,,https://open.spotify.com/track/3YbN2tZoOiQDimuoNI7Wj5
6PkSULcbxFKkxdgrmPGAvn,7HMUSp18RlaBFpBD2yVgel,Le Mal de Vivre,For One to Love,2015-09-04,45,374243,,https://open.spotify.com/track/7HMUSp18RlaBFpBD2yVgel
6PkSULcbxFKkxdgrmPGAvn,5FpmRoCduqD28smrRs6mdl,I Didn't Know What Time It Was,WomanChild,2013-05-28,40,367493,,https://open.spotify.com/track/5FpmRoCduqD28smrRs6mdl
6PkSULcbxFKkxdgrmPGAvn,2wZTxjnKdOpgPLi85ItFlr,One Step Ahead,The Window,2018-09-28,40,129127,,https://open.spotify.com/track/2wZTxjnKdOpgPLi85ItFlr
6PkSULcbxFKkxdgrmPGAvn,6iaE1tdPPx5KILayeCMOBl,Moon Song,Ghost Song,2022-03-04,38,184868,,https://open.spotify.com/track/6iaE1tdPPx5KILayeCMOBl
6PkSULcbxFKkxdgrmPGAvn,4FYmHTavxSVFUPyM2GUpPb,Monday,For One to Love,2015-09-04,36,121039,,https://open.spotify.com/track/4FYmHTavxSVFUPyM2GUpPb
6PkSULcbxFKkxdgrmPGAvn,1fEwoRCXc2B5z8Qla4B2xs,Wuthering Heights - Kassa Overall Remix,Wuthering Heights (Kassa Overall Remix),2023-01-20,35,200240,,https://open.spotify.com/track/1fEwoRCXc2B5z8Qla4B2xs
6PkSULcbxFKkxdgrmPGAvn,3YSyFPN4BpcKwE4Oy12vlD,Wuthering Heights,Ghost Song,2022-03-04,33,163997,,https://open.spotify.com/track/3YSyFPN4BpcKwE4Oy12vlD
6PkSULcbxFKkxdgrmPGAvn,4bRdpuO98x8kfmxsphWA9h,Siete Lágrimas,Siete Lágrimas,2023-12-12,18,161089,,https://open.spotify.com/track/4bRdpuO98x8kfmxsphWA9h
6PkSULcbxFKkxdgrmPGAvn,1710r4hqXR33zvno2TtqFV,"Easy Come, Easy Go Blues","Easy Come, Easy Go Blues",2018,28,152654,,https://open.spotify.com/track/1710r4hqXR33zvno2TtqFV
6PkSULcbxFKkxdgrmPGAvn,4uskCkze8NPSFfYP8rsZ4T,Thunderclouds,Ghost Song,2022-03-04,27,216564,,https://open.spotify.com/track/4uskCkze8NPSFfYP8rsZ4T
27DeRe5LjIt9ZPXUjF90h6,0BUQnIR6u8DFHClDlruO1u,Saaqi (feat. Vijay Iyer),Night Reign,2024-05-31,36,406831,,https://open.spotify.com/track/0BUQnIR6u8DFHClDlruO1u
27DeRe5LjIt9ZPXUjF90h6,1eFVNyH4oQNk2IUxQJkpJN,Compassion,Compassion,2024-02-02,28,290720,,https://open.spotify.com/track/1eFVNyH4oQNk2IUxQJkpJN
27DeRe5LjIt9ZPXUjF90h6,1D42rwI1u5maD2UwlSPCJl,Prelude: Orison,Compassion,2024-02-02,26,223933,,https://open.spotify.com/track/1D42rwI1u5maD2UwlSPCJl
27DeRe5LjIt9ZPXUjF90h6,6vT6GhO6th2JE3NBQRlhKL,Human Nature (Trio Extension),Accelerando,2012-02-24,23,579160,,https://open.spotify.com/track/6vT6GhO6th2JE3NBQRlhKL
27DeRe5LjIt9ZPXUjF90h6,6RJsrmIhOVRyaXMztto2Hh,Arch,Compassion,2024-02-02,25,373546,,https://open.spotify.com/track/6RJsrmIhOVRyaXMztto2Hh
27DeRe5LjIt9ZPXUjF90h6,6M3usJPYEhslEX2zpII94T,To Remain/To Return - Excerpt,Love In Exile,2023-03-24,24,199829,,https://open.spotify.com/track/6M3usJPYEhslEX2zpII94T
27DeRe5LjIt9ZPXUjF90h6,7JBt1jGh7sYS1uCHt5kCxR,Overjoyed,Compassion,2024-02-02,24,472853,,https://open.spotify.com/track/7JBt1jGh7sYS1uCHt5kCxR
27DeRe5LjIt9ZPXUjF90h6,2IsMmLgrMbFjfDFe2Beur5,Sajni,Love In Exile,2023-03-24,24,486598,,https://open.spotify.com/track/2IsMmLgrMbFjfDFe2Beur5
27DeRe5LjIt9ZPXUjF90h6,6cLDvmIs9HFzFpdhxEaPRk,Maelstrom,Compassion,2024-02-02,23,276546,,https://open.spotify.com/track/6cLDvmIs9HFzFpdhxEaPRk
27DeRe5LjIt9ZPXUjF90h6,4e8agQaMAW7fb6xZaL8eJ1,Haseen Thi,Love In Exile,2023-03-24,22,728064,,https://open.spotify.com/track/4e8agQaMAW7fb6xZaL8eJ1
06nevPmNVfWUXyZkccahL8,07dGxSNWODNv1cillZOpDw,Christmas Wish,Christmas Wish (Deluxe),2024-12-06,48,234341,,https://open.spotify.com/track/07dGxSNWODNv1cillZOpDw
06nevPmNVfWUXyZkccahL8,5v6dX8dou6GXiJ2AnVdhMZ,Everything’s Not Lost,Christmas Wish (Deluxe),2024-12-06,49,248689,,https://open.spotify.com/track/5v6dX8dou6GXiJ2AnVdhMZ
06nevPmNVfWUXyZkccahL8,6wp5tGVNQYpKJPo1s3WUEY,Liquid Spirit - Claptone Remix,Liquid Spirit (Claptone Remix),2015-07-17,56,383552,,https://open.spotify.com/track/6wp5tGVNQYpKJPo1s3WUEY
06nevPmNVfWUXyZkccahL8,3VFr9JYb6ppsl4yxwerUXq,Hey Laura,Liquid Spirit (Deluxe Version),2013-01-01,55,199426,,https://open.spotify.com/track/3VFr9JYb6ppsl4yxwerUXq
06nevPmNVfWUXyZkccahL8,70gk9Y6aKEdWiASuu59T7Q,L-O-V-E,"Nat ""King"" Cole & Me (Deluxe)",2017-10-27,54,128520,,https://open.spotify.com/track/70gk9Y6aKEdWiASuu59T7Q
06nevPmNVfWUXyZkccahL8,3Wd13tvf1jWp1EM8pTgixb,Christmas Waltz,Christmas Wish (Deluxe),2024-12-06,51,201885,,https://open.spotify.com/track/3Wd13tvf1jWp1EM8pTgixb
06nevPmNVfWUXyZkccahL8,1PrA3DUESsafXvaYp9OZ3P,The Christmas Song,"Nat ""King"" Cole & Me (Deluxe)",2017-10-27,51,224906,,https://open.spotify.com/track/1PrA3DUESsafXvaYp9OZ3P
06nevPmNVfWUXyZkccahL8,2N4D7yNBIS0DZu1vIIp4Yz,We Have All The Time In The World - Cam Blackwood & Swindle Version,Christmas Wish (Deluxe),2024-12-06,39,196178,,https://open.spotify.com/track/2N4D7yNBIS0DZu1vIIp4Yz
06nevPmNVfWUXyZkccahL8,2DnnTFkreV0FtinIYGHDb9,Revival,All Rise (Deluxe),2020-08-28,44,186989,,https://open.spotify.com/track/2DnnTFkreV0FtinIYGHDb9
06nevPmNVfWUXyZkccahL8,3qxV7ocCfNBZbtwfRNN8dL,Christmas Will Really Be Christmas,Christmas Wish (Deluxe),2024-12-06,50,236751,,https://open.spotify.com/track/3qxV7ocCfNBZbtwfRNN8dL
19f2JXwlRU26376TCKmp6L,3Z3wyUUPcKyw4nJkW2PqBA,Hopopono,v2.0 (Deluxe Edition),2014-03-17,47,236591,,https://open.spotify.com/track/3Z3wyUUPcKyw4nJkW2PqBA
19f2JXwlRU26376TCKmp6L,6DNWsuWuAXAlpmsad1sGfz,Murmuration,v2.0 (Deluxe Edition),2014-03-17,40,252754,,https://open.spotify.com/track/6DNWsuWuAXAlpmsad1sGfz
19f2JXwlRU26376TCKmp6L,4IQuLra1KorSLrHtkE9llq,Saturnine,Everything Is Going to Be OK,2023-04-14,36,293298,,https://open.spotify.com/track/4IQuLra1KorSLrHtkE9llq
19f2JXwlRU26376TCKmp6L,0pcxvYCWcYn4FOlRM5aoW9,Don’t Go,GoGo Penguin,2020-06-12,36,219285,,https://open.spotify.com/track/0pcxvYCWcYn4FOlRM5aoW9
19f2JXwlRU26376TCKmp6L,045wxsluiQXkFHTHbASfQ8,You're Stronger Than You Think,Everything Is Going to Be OK,2023-04-14,35,76659,,https://open.spotify.com/track/045wxsluiQXkFHTHbASfQ8
19f2JXwlRU26376TCKmp6L,1KvAc16nNqXGgOXABbV1sA,Branches Break,Man Made Object (Deluxe),2016-02-05,31,262653,,https://open.spotify.com/track/1KvAc16nNqXGgOXABbV1sA
19f2JXwlRU26376TCKmp6L,2U0wADexY4yIqCPXLYvUn2,Friday Film Special,Everything Is Going to Be OK,2023-04-14,32,249675,,https://open.spotify.com/track/2U0wADexY4yIqCPXLYvUn2
19f2JXwlRU26376TCKmp6L,4JPj5HzPn5sRfwzqH9HMgX,Everything Is Going to Be OK,Everything Is Going to Be OK,2023-04-14,32,287992,,https://open.spotify.com/track/4JPj5HzPn5sRfwzqH9HMgX
19f2JXwlRU26376TCKmp6L,7rE5bopDSCT6dltTT8WPH9,Wave Decay,From the North - GoGo Penguin Live in Manchester,2024-04-05,32,307674,,https://open.spotify.com/track/7rE5bopDSCT6dltTT8WPH9
19f2JXwlRU26376TCKmp6L,7ajx2XVYVxRmJB0QBSjuqq,Ascent,From the North - GoGo Penguin Live in Manchester,2024-04-05,31,272291,,https://open.spotify.com/track/7ajx2XVYVxRmJB0QBSjuqq
6ywMpa6AmGJpV5Sbyy58Js,3ixFx7kbMdBVSeMqfYagJN,To The Moon (feat. André 3000),To The Moon,2024-12-06,41,466480,,https://open.spotify.com/track/3ixFx7kbMdBVSeMqfYagJN
6ywMpa6AmGJpV5Sbyy58Js,6DvZ7ovQvtMlvJ1twDF2Zr,End Of Innocence,"Perceive Its Beauty, Acknowledge Its Grace",2024-04-12,42,156933,,https://open.spotify.com/track/6DvZ7ovQvtMlvJ1twDF2Zr
6ywMpa6AmGJpV5Sbyy58Js,3IiaROiVHOVkwfX1DCHM31,Insecurities (feat. Moses Sumney),"Perceive Its Beauty, Acknowledge Its Grace",2024-04-12,41,279240,,https://open.spotify.com/track/3IiaROiVHOVkwfX1DCHM31
6ywMpa6AmGJpV5Sbyy58Js,08DfXlU9bWDIlai62OJJIG,Kiss Me Before I Forget (feat. Lianne La Havas),"Perceive Its Beauty, Acknowledge Its Grace",2024-04-12,40,177133,,https://open.spotify.com/track/08DfXlU9bWDIlai62OJJIG
6ywMpa6AmGJpV5Sbyy58Js,4rQuuNKKmV7K45aJoVqyIQ,"I’ll Do Whatever You Want (feat. Floating Points, Laraaji)","Perceive Its Beauty, Acknowledge Its Grace",2024-04-12,37,463080,,https://open.spotify.com/track/4rQuuNKKmV7K45aJoVqyIQ
6ywMpa6AmGJpV5Sbyy58Js,3EN3dG3umzscCVexyyTSxw,Timepieces (feat. Billy Woods),Timepieces,2024-11-15,35,142066,,https://open.spotify.com/track/3EN3dG3umzscCVexyyTSxw
6ywMpa6AmGJpV5Sbyy58Js,1lpVKWaSCwMi3WHZt3MPr7,"Managing My Breath, What Fear Had Become (feat. Saul Williams)","Perceive Its Beauty, Acknowledge Its Grace",2024-04-12,36,191480,,https://open.spotify.com/track/1lpVKWaSCwMi3WHZt3MPr7
6ywMpa6AmGJpV5Sbyy58Js,3iHDIFbCyQujvZ5584bxKA,As The Planets And The Stars Collapse,"Perceive Its Beauty, Acknowledge Its Grace",2024-04-12,34,155786,,https://open.spotify.com/track/3iHDIFbCyQujvZ5584bxKA
6ywMpa6AmGJpV5Sbyy58Js,0OK7oUUtjtUAVNxgXFtqsw,Black meditation,Afrikan Culture,2022-05-20,33,238560,,https://open.spotify.com/track/0OK7oUUtjtUAVNxgXFtqsw
6ywMpa6AmGJpV5Sbyy58Js,1nGsKa3LjiCzWKz6fJs8N9,Spiritual Sun,Big Majestic,2024-08-30,30,201970,,https://open.spotify.com/track/1nGsKa3LjiCzWKz6fJs8N9
6O5k8LLRfDK8v9jj1GazAQ,26LFjnGEFsVB7J6iMecb1A,Dawn [ft. esperanza spalding],Odyssey,2024-09-20,41,292786,,https://open.spotify.com/track/26LFjnGEFsVB7J6iMecb1A
6O5k8LLRfDK8v9jj1GazAQ,4io6SoknlqXWcR30IphizL,Set It Free,Odyssey,2024-09-20,37,245413,,https://open.spotify.com/track/4io6SoknlqXWcR30IphizL
6O5k8LLRfDK8v9jj1GazAQ,4Wt7ZGzelNDUZCCZxgLsuK,Together Is A Beautiful Place To Be - Nala Sinephro Remix,SOURCE ⧺ WE MOVE,2021-10-22,38,147000,,https://open.spotify.com/track/4Wt7ZGzelNDUZCCZxgLsuK
6O5k8LLRfDK8v9jj1GazAQ,7IBZxHYKdngAq94qHqQNpY,Odyssey,Odyssey,2024-09-20,34,443493,,https://open.spotify.com/track/7IBZxHYKdngAq94qHqQNpY
6O5k8LLRfDK8v9jj1GazAQ,1Iqf44ajQJicxR5rxdt3Qp,The Seer,Odyssey,2024-09-20,33,302960,,https://open.spotify.com/track/1Iqf44ajQJicxR5rxdt3Qp
6O5k8LLRfDK8v9jj1GazAQ,2aF3B3INIApSl1r8YQrxfA,Triumphance,Odyssey,2024-09-20,34,354733,,https://open.spotify.com/track/2aF3B3INIApSl1r8YQrxfA
6O5k8LLRfDK8v9jj1GazAQ,3gvSk09m7tUz3hUa8BCrqF,Clarity,Odyssey,2024-09-20,30,375293,,https://open.spotify.com/track/3gvSk09m7tUz3hUa8BCrqF
6O5k8LLRfDK8v9jj1GazAQ,4cr8FyfxkPatU8ca7cCzmN,The Message Continues,SOURCE,2020-08-21,32,404773,,https://open.spotify.com/track/4cr8FyfxkPatU8ca7cCzmN
6O5k8LLRfDK8v9jj1GazAQ,6eTT6SQgTfXiKXdvMe0ZID,Lost Kingdoms,Nubya's 5ive,2017-05-17,32,458605,,https://open.spotify.com/track/6eTT6SQgTfXiKXdvMe0ZID
6O5k8LLRfDK8v9jj1GazAQ,00KtAJO67furJLxsvgbEvr,Solstice,Odyssey,2024-09-20,32,289826,,https://open.spotify.com/track/00KtAJO67furJLxsvgbEvr
0QWrMNukfcVOmgEU0FEDyD,4BxLl0Pc6wvDX7iHX1xrMV,I'll Be Home For Christmas,Three Christmas Songs – An Abbey Road Live To Vinyl Cut,2024-11-22,62,282536,,https://open.spotify.com/track/4BxLl0Pc6wvDX7iHX1xrMV
0QWrMNukfcVOmgEU0FEDyD,275XKjLmQFuZnxTvvtJ6VZ,Never Gonna Be Alone (feat. Lizzy McAlpine & John Mayer),Djesse Vol. 4,2024-03-01,54,250200,,https://open.spotify.com/track/275XKjLmQFuZnxTvvtJ6VZ
0QWrMNukfcVOmgEU0FEDyD,3oTYv0yShT4sjuPncoUXfK,❤️,Music Of The Spheres,2021-10-15,55,188966,,https://open.spotify.com/track/3oTYv0yShT4sjuPncoUXfK
0QWrMNukfcVOmgEU0FEDyD,4asa5agcZmibrmpTmb1q6m,Bridge Over Troubled Water (feat. John Legend & Tori Kelly),Djesse Vol. 4,2024-03-01,46,352106,,https://open.spotify.com/track/4asa5agcZmibrmpTmb1q6m
0QWrMNukfcVOmgEU0FEDyD,0drXyxyFFvnaQxnYOszTo9,Little Blue (feat. Brandi Carlile),Djesse Vol. 4,2024-03-01,49,265333,,https://open.spotify.com/track/0drXyxyFFvnaQxnYOszTo9
0QWrMNukfcVOmgEU0FEDyD,1G9EQgDHJpQngoQLYKZYmu,Wherever I Go (feat. Lawrence & Michael McDonald),Djesse Vol. 4,2024-03-01,49,165240,,https://open.spotify.com/track/1G9EQgDHJpQngoQLYKZYmu
0QWrMNukfcVOmgEU0FEDyD,1iTiSQWPJNqthOMG8HG6gI,Time Alone With You (feat. Daniel Caesar),Djesse Vol. 3,2020-08-14,46,256239,,https://open.spotify.com/track/1iTiSQWPJNqthOMG8HG6gI
0QWrMNukfcVOmgEU0FEDyD,164VgxTozx99XCinCB9ITR,All I Need (with Mahalia & Ty Dolla $ign),Djesse Vol. 3,2020-08-14,49,245200,,https://open.spotify.com/track/164VgxTozx99XCinCB9ITR
0QWrMNukfcVOmgEU0FEDyD,32bIjXtZWUk21aC7fooG8g,"Witness Me (feat. Shawn Mendes, Stormzy & Kirk Franklin)",Djesse Vol. 4,2024-03-01,43,222120,,https://open.spotify.com/track/32bIjXtZWUk21aC7fooG8g
0QWrMNukfcVOmgEU0FEDyD,6BzQnbYMiASXdwTerVH3zy,The Sun Is In Your Eyes - Voice Memo,The Sun Is In Your Eyes (Voice Memo),2021-01-01,47,111875,,https://open.spotify.com/track/6BzQnbYMiASXdwTerVH3zy
7ENzCHnmJUr20nUjoZ0zZ1,68d6ZfyMUYURol2y15Ta2Y,Lingus,We Like It Here,2014-02-25,46,645720,,https://open.spotify.com/track/68d6ZfyMUYURol2y15Ta2Y
7ENzCHnmJUr20nUjoZ0zZ1,1BWsQm7kOBjK2aSFYg5HQZ,Shofukan,We Like It Here,2014-02-25,44,393053,,https://open.spotify.com/track/1BWsQm7kOBjK2aSFYg5HQZ
7ENzCHnmJUr20nUjoZ0zZ1,1MglqgabKH4iSkw8xHJ0J9,What About Me?,We Like It Here,2014-02-25,42,402266,,https://open.spotify.com/track/1MglqgabKH4iSkw8xHJ0J9
7ENzCHnmJUr20nUjoZ0zZ1,4ABDChCwUR9D600e1Me2Tt,Mean Green,Empire Central,2022-09-30,39,294959,,https://open.spotify.com/track/4ABDChCwUR9D600e1Me2Tt
7ENzCHnmJUr20nUjoZ0zZ1,2hg38O0rPa8Ny1i3xQWV7N,Tarova,Culcha Vulcha,2016-04-26,38,219077,,https://open.spotify.com/track/2hg38O0rPa8Ny1i3xQWV7N
7ENzCHnmJUr20nUjoZ0zZ1,0iCfsaRtCoL2CuoPAfLZlq,Gretel - Bonus Version,We Like It Here (Remixed + Remastered + Reimagined),2024-12-06,30,265744,,https://open.spotify.com/track/0iCfsaRtCoL2CuoPAfLZlq
7ENzCHnmJUr20nUjoZ0zZ1,41fiRrzEqGo4pTVqXYrfnz,Sleeper,We Like It Here,2014-02-25,37,411573,,https://open.spotify.com/track/41fiRrzEqGo4pTVqXYrfnz
7ENzCHnmJUr20nUjoZ0zZ1,2Jim49nxjnjcTdyCJO4mr6,Outlier,We Like It Here,2014-02-25,36,405306,,https://open.spotify.com/track/2Jim49nxjnjcTdyCJO4mr6
7ENzCHnmJUr20nUjoZ0zZ1,4MIXgItmCtVLCnT4BvU5tU,Amour T'es La,Family Dinner - Vol. 1,2013-09-24,36,262693,,https://open.spotify.com/track/4MIXgItmCtVLCnT4BvU5tU
7ENzCHnmJUr20nUjoZ0zZ1,7pnM9gB0aO7WrIYqjeZaPX,Bet,Empire Central,2022-09-30,34,333979,,https://open.spotify.com/track/7pnM9gB0aO7WrIYqjeZaPX
3pvRbmrqOyFxB2Eext4Dki,0dPrF5uEHk2hqbBxaMOxsP,To Never Forget The Source,Black To The Future,2021-05-14,38,175440,,https://open.spotify.com/track/0dPrF5uEHk2hqbBxaMOxsP
3pvRbmrqOyFxB2Eext4Dki,28uZjhU60BosFYSMJLJoQ3,My Queen Is Albertina Sisulu,Your Queen Is A Reptile,2018-03-30,39,314693,,https://open.spotify.com/track/28uZjhU60BosFYSMJLJoQ3
3pvRbmrqOyFxB2Eext4Dki,3XxUkSDs1q76SetgaioRKN,My Queen Is Nanny Of The Maroons,Your Queen Is A Reptile,2018-03-30,32,401693,,https://open.spotify.com/track/3XxUkSDs1q76SetgaioRKN
3pvRbmrqOyFxB2Eext4Dki,2pKdE8YhzKRshWuQkolWlV,Hustle,Black To The Future,2021-05-14,29,318226,,https://open.spotify.com/track/2pKdE8YhzKRshWuQkolWlV
3pvRbmrqOyFxB2Eext4Dki,2iRy66b9oGfv2hg48EeaTt,My Queen Is Ada Eastman,Your Queen Is A Reptile,2018-03-30,30,399733,,https://open.spotify.com/track/2iRy66b9oGfv2hg48EeaTt
3pvRbmrqOyFxB2Eext4Dki,1qe9hue6nh9KPHvRlA1hob,My Queen Is Harriet Tubman,Your Queen Is A Reptile,2018-03-30,28,338133,,https://open.spotify.com/track/1qe9hue6nh9KPHvRlA1hob
3pvRbmrqOyFxB2Eext4Dki,3pnNgeNlquxQLB5OdC3FJh,Think Of Home,Black To The Future,2021-05-14,26,212066,,https://open.spotify.com/track/3pnNgeNlquxQLB5OdC3FJh
3pvRbmrqOyFxB2Eext4Dki,6gDl3E9aHVipNzutEV4ZGz,My Queen Is Anna Julia Cooper,Your Queen Is A Reptile,2018-03-30,26,305120,,https://open.spotify.com/track/6gDl3E9aHVipNzutEV4ZGz
3pvRbmrqOyFxB2Eext4Dki,62dE6YTkOeYZZHArIbajxr,My Queen Is Mamie Phipps Clark,Your Queen Is A Reptile,2018-03-30,25,329866,,https://open.spotify.com/track/62dE6YTkOeYZZHArIbajxr
